YEAR,gender,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,43,46,49,52,55,58
2010,2,0,0,0,0,0,0,0,0,0.0001,0.0005,0.0023,0.0058,0.02,0.0418,0.0547,0.0755,0.0832,0.095,0.0609,0.0367,0.0139,0.0022,0.0001,0
1971,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1973,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1974,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,1,0,0.0001,0.0006,0.0006,0.0034,0.0085,0.0238,0.0232,0.0221,0.0453,0.0849,0.1115,0.1001,0.0563,0.0196,0.0035,0.0009,0.0015,0.001,0,0,0,0,0.0013
1978,1,0,0,0,0.0006,0.0034,0.0058,0.0155,0.0229,0.0329,0.036,0.0387,0.0712,0.1039,0.0784,0.04,0.0133,0.0032,0.0003,0,0,0.0004,0.0003,0.0001,0.0005
1979,1,0,0,0.0003,0.0008,0.007,0.0121,0.0174,0.0335,0.038,0.024,0.0246,0.0359,0.0643,0.0909,0.0622,0.0278,0.0093,0.0027,0.0003,0.0001,0.0001,0,0,0
1980,1,0,0,0.0001,0,0.0002,0.0021,0.0078,0.0203,0.0431,0.0532,0.0403,0.0457,0.0889,0.1051,0.0508,0.0095,0.0014,0.0005,0,0,0,0,0,0
1981,1,0,0,0.0004,0.0002,0.0027,0.0127,0.0156,0.004,0.0064,0.0125,0.0368,0.0822,0.0927,0.0648,0.0297,0.0067,0.001,0.0017,0.001,0,0,0,0,0
1982,1,0,0,0,0,0,0.0022,0.0007,0.0036,0.0047,0.0122,0.0237,0.0633,0.1119,0.1,0.0612,0.0202,0.0068,0.0022,0.0025,0,0,0,0,0
1983,1,0,0,0,0,0,0,0,0,0.0014,0.0058,0.0092,0.0294,0.068,0.1008,0.1042,0.0762,0.0328,0.0092,0.0027,0.001,0.0007,0.0007,0.0003,0.0034
1984,1,0,0,0,0.0005,0.0011,0.0014,0.0039,0.015,0.0176,0.0151,0.0262,0.0398,0.0442,0.076,0.0772,0.0398,0.0171,0.0035,0.0007,0.0002,0,0.0002,0.0002,0.0009
1985,1,0,0,0,0.0003,0.0007,0.0022,0.0031,0.0125,0.0194,0.0248,0.0323,0.0369,0.0494,0.0567,0.0683,0.0651,0.0332,0.0139,0.0024,0.0014,0.002,0.002,0.0022,0.004
1986,1,0,0,0,0,0.0014,0.0028,0.0098,0.014,0.0266,0.0574,0.0728,0.0546,0.0616,0.0518,0.056,0.0224,0.0182,0.0028,0,0,0,0,0,0
1987,1,0,0,0.0005,0.0007,0.0005,0,0.001,0.0017,0.0047,0.0123,0.0194,0.0373,0.0601,0.1384,0.1764,0.1013,0.0265,0.0022,0.0005,0,0,0,0,0
1988,1,0,0,0,0,0.0003,0.002,0.0064,0.0093,0.0141,0.0303,0.0468,0.0728,0.1182,0.1326,0.0857,0.0307,0.0073,0.0028,0.0004,0,0,0,0,0
1989,1,0,0,0,0.0002,0,0.0002,0.0028,0.0097,0.0161,0.017,0.0334,0.0504,0.0667,0.0779,0.0743,0.0437,0.0161,0.008,0.0017,0.0001,0.0002,0,0,0
1990,1,0,0,0,0,0.0002,0.0006,0,0.0014,0.0024,0.0043,0.0064,0.0115,0.0209,0.0493,0.0897,0.1259,0.1091,0.0626,0.0167,0.0092,0.004,0.0006,0,0
